,date,NAV,NavperUnit,sellingPrice,redemptionPrice,change,FundName
806,2019-10-15,23502156073.74,11.1432,11.1433,11.1432,0.0014,B-TREASURY : Bualuang Treasury Fund
807,2019-10-11,23413233096.11,11.1418,11.1419,11.1418,0.0005,B-TREASURY : Bualuang Treasury Fund
808,2019-10-10,23385357829.12,11.1413,11.1414,11.1413,0.0003,B-TREASURY : Bualuang Treasury Fund
809,2019-10-09,23491185316.74,11.141,11.1411,11.141,0.0004,B-TREASURY : Bualuang Treasury Fund
810,2019-10-08,23492026755.65,11.1406,11.1407,11.1406,0.0004,B-TREASURY : Bualuang Treasury Fund
811,2019-10-07,23525100670.69,11.1402,11.1403,11.1402,0.0011,B-TREASURY : Bualuang Treasury Fund
812,2019-10-04,23402555345.23,11.1391,11.1392,11.1391,0.0003,B-TREASURY : Bualuang Treasury Fund
813,2019-10-03,23624437387.04,11.1388,11.1389,11.1388,0.0004,B-TREASURY : Bualuang Treasury Fund
814,2019-10-02,24662168314.02,11.1384,11.1385,11.1384,0.0005,B-TREASURY : Bualuang Treasury Fund
815,2019-10-01,24682788270.03,11.1379,11.138,11.1379,0.0003,B-TREASURY : Bualuang Treasury Fund
816,2019-09-30,24804815078.02,11.1376,11.1377,11.1376,0.0011,B-TREASURY : Bualuang Treasury Fund
817,2019-09-27,23639512443.62,11.1365,11.1366,11.1365,0.0003,B-TREASURY : Bualuang Treasury Fund
818,2019-09-26,23502198552.65,11.1362,11.1363,11.1362,0.0004,B-TREASURY : Bualuang Treasury Fund
819,2019-09-25,23585056487.19,11.1358,11.1359,11.1358,0.0004,B-TREASURY : Bualuang Treasury Fund
820,2019-09-24,23725318090.53,11.1354,11.1355,11.1354,0.0004,B-TREASURY : Bualuang Treasury Fund
821,2019-09-23,23895688020.41,11.135,11.1351,11.135,0.0012,B-TREASURY : Bualuang Treasury Fund
822,2019-09-20,23767838604.83,11.1338,11.1339,11.1338,0.0002,B-TREASURY : Bualuang Treasury Fund
823,2019-09-19,23660478175.76,11.1336,11.1337,11.1336,0.0005,B-TREASURY : Bualuang Treasury Fund
824,2019-09-18,23497046209.06,11.1331,11.1332,11.1331,0.0004,B-TREASURY : Bualuang Treasury Fund
825,2019-09-17,23156890103.78,11.1327,11.1328,11.1327,0.0004,B-TREASURY : Bualuang Treasury Fund
826,2019-09-16,23212224384.74,11.1323,11.1324,11.1323,0.0012,B-TREASURY : Bualuang Treasury Fund
827,2019-09-13,23071705786.37,11.1311,11.1312,11.1311,0.0004,B-TREASURY : Bualuang Treasury Fund
828,2019-09-12,22882565523.42,11.1307,11.1308,11.1307,0.0004,B-TREASURY : Bualuang Treasury Fund
829,2019-09-11,22706756290.72,11.1303,11.1304,11.1303,0.0004,B-TREASURY : Bualuang Treasury Fund
830,2019-09-10,22733679008.78,11.1299,11.13,11.1299,0.0004,B-TREASURY : Bualuang Treasury Fund
831,2019-09-09,22701415960.96,11.1295,11.1296,11.1295,0.0012,B-TREASURY : Bualuang Treasury Fund
832,2019-09-06,22276253012.12,11.1283,11.1284,11.1283,0.0004,B-TREASURY : Bualuang Treasury Fund
833,2019-09-05,22244907044.55,11.1279,11.128,11.1279,0.0004,B-TREASURY : Bualuang Treasury Fund
834,2019-09-04,22088172789.12,11.1275,11.1276,11.1275,0.0004,B-TREASURY : Bualuang Treasury Fund
835,2019-09-03,22025280403.33,11.1271,11.1272,11.1271,0.0004,B-TREASURY : Bualuang Treasury Fund
836,2019-09-02,21913721107.43,11.1267,11.1268,11.1267,0.0012,B-TREASURY : Bualuang Treasury Fund
837,2019-08-30,21849199009.42,11.1255,11.1256,11.1255,0.0006,B-TREASURY : Bualuang Treasury Fund
838,2019-08-29,21770487499.55,11.1249,11.125,11.1249,0.0004,B-TREASURY : Bualuang Treasury Fund
839,2019-08-28,21572738322.58,11.1245,11.1246,11.1245,0.0004,B-TREASURY : Bualuang Treasury Fund
840,2019-08-27,21653899484.36,11.1241,11.1242,11.1241,0.0004,B-TREASURY : Bualuang Treasury Fund
841,2019-08-26,21635263255.3,11.1237,11.1238,11.1237,0.0013,B-TREASURY : Bualuang Treasury Fund
842,2019-08-23,21123647528.97,11.1224,11.1225,11.1224,0.0003,B-TREASURY : Bualuang Treasury Fund
843,2019-08-22,21017968597.44,11.1221,11.1222,11.1221,0.0005,B-TREASURY : Bualuang Treasury Fund
844,2019-08-21,21087048681.81,11.1216,11.1217,11.1216,0.0004,B-TREASURY : Bualuang Treasury Fund
845,2019-08-20,21055139900.57,11.1212,11.1213,11.1212,0.0005,B-TREASURY : Bualuang Treasury Fund
846,2019-08-19,21131032312.35,11.1207,11.1208,11.1207,0.0012,B-TREASURY : Bualuang Treasury Fund
847,2019-08-16,21013116789.62,11.1195,11.1196,11.1195,0.0004,B-TREASURY : Bualuang Treasury Fund
848,2019-08-15,20859859454.58,11.1191,11.1192,11.1191,0.0004,B-TREASURY : Bualuang Treasury Fund
849,2019-08-14,22394185509.54,11.1187,11.1188,11.1187,0.0006,B-TREASURY : Bualuang Treasury Fund
850,2019-08-13,22194119487.92,11.1181,11.1182,11.1181,0.0017,B-TREASURY : Bualuang Treasury Fund
851,2019-08-09,21618592007.57,11.1164,11.1165,11.1164,0.0003,B-TREASURY : Bualuang Treasury Fund
852,2019-08-08,21596088299.99,11.1161,11.1162,11.1161,0.0007,B-TREASURY : Bualuang Treasury Fund
853,2019-08-07,21636728238.12,11.1154,11.1155,11.1154,0.0004,B-TREASURY : Bualuang Treasury Fund
854,2019-08-06,22023285524.4,11.115,11.1151,11.115,0.0005,B-TREASURY : Bualuang Treasury Fund
855,2019-08-05,22243903177.39,11.1145,11.1146,11.1145,0.0013,B-TREASURY : Bualuang Treasury Fund
856,2019-08-02,22214612968.83,11.1132,11.1133,11.1132,0.0004,B-TREASURY : Bualuang Treasury Fund
857,2019-08-01,22180217841.15,11.1128,11.1129,11.1128,0.0005,B-TREASURY : Bualuang Treasury Fund
858,2019-07-31,22253659658.83,11.1123,11.1124,11.1123,0.0004,B-TREASURY : Bualuang Treasury Fund
859,2019-07-30,22294572219.08,11.1119,11.112,11.1119,0.0018,B-TREASURY : Bualuang Treasury Fund
860,2019-07-26,22051436771.41,11.1101,11.1102,11.1101,0.0004,B-TREASURY : Bualuang Treasury Fund
861,2019-07-25,22175706024.55,11.1097,11.1098,11.1097,0.0004,B-TREASURY : Bualuang Treasury Fund
862,2019-07-24,22309203193.57,11.1093,11.1094,11.1093,0.0005,B-TREASURY : Bualuang Treasury Fund
863,2019-07-23,22377017452.39,11.1088,11.1089,11.1088,0.0004,B-TREASURY : Bualuang Treasury Fund
864,2019-07-22,22539386322.74,11.1084,11.1085,11.1084,0.0013,B-TREASURY : Bualuang Treasury Fund
865,2019-07-19,22420630262.02,11.1071,11.1072,11.1071,0.0004,B-TREASURY : Bualuang Treasury Fund
866,2019-07-18,22365606540.79,11.1067,11.1068,11.1067,0.0005,B-TREASURY : Bualuang Treasury Fund
867,2019-07-17,22367834004.51,11.1062,11.1063,11.1062,0.0008,B-TREASURY : Bualuang Treasury Fund
868,2019-07-15,22415934956.03,11.1054,11.1055,11.1054,0.0013,B-TREASURY : Bualuang Treasury Fund
869,2019-07-12,22211948826.74,11.1041,11.1042,11.1041,0.0004,B-TREASURY : Bualuang Treasury Fund
870,2019-07-11,21868054420.4,11.1037,11.1038,11.1037,0.0004,B-TREASURY : Bualuang Treasury Fund
871,2019-07-10,21927567263.47,11.1033,11.1034,11.1033,0.0005,B-TREASURY : Bualuang Treasury Fund
872,2019-07-09,22013434028.25,11.1028,11.1029,11.1028,0.0004,B-TREASURY : Bualuang Treasury Fund
873,2019-07-08,22009038298.83,11.1024,11.1025,11.1024,0.0013,B-TREASURY : Bualuang Treasury Fund
874,2019-07-05,21982545381.59,11.1011,11.1012,11.1011,0.0004,B-TREASURY : Bualuang Treasury Fund
875,2019-07-04,21976294566.71,11.1007,11.1008,11.1007,0.0004,B-TREASURY : Bualuang Treasury Fund
876,2019-07-03,21976918597.5,11.1003,11.1004,11.1003,0.0005,B-TREASURY : Bualuang Treasury Fund
877,2019-07-02,21652608457.76,11.0998,11.0999,11.0998,0.0004,B-TREASURY : Bualuang Treasury Fund
878,2019-07-01,21596105080.23,11.0994,11.0995,11.0994,0.0013,B-TREASURY : Bualuang Treasury Fund
879,2019-06-28,21541153038.69,11.0981,11.0982,11.0981,0.0004,B-TREASURY : Bualuang Treasury Fund
880,2019-06-27,21554414737.18,11.0977,11.0978,11.0977,0.0004,B-TREASURY : Bualuang Treasury Fund
881,2019-06-26,21607071915.23,11.0973,11.0974,11.0973,0.0004,B-TREASURY : Bualuang Treasury Fund
882,2019-06-25,21633175705.33,11.0969,11.097,11.0969,0.0004,B-TREASURY : Bualuang Treasury Fund
883,2019-06-24,21629192823.77,11.0965,11.0966,11.0965,0.0013,B-TREASURY : Bualuang Treasury Fund
884,2019-06-21,21535624527.13,11.0952,11.0953,11.0952,0.0004,B-TREASURY : Bualuang Treasury Fund
885,2019-06-20,21468664306.03,11.0948,11.0949,11.0948,0.0004,B-TREASURY : Bualuang Treasury Fund
886,2019-06-19,21450219001.41,11.0944,11.0945,11.0944,0.0005,B-TREASURY : Bualuang Treasury Fund
887,2019-06-18,21385637545.08,11.0939,11.094,11.0939,0.0004,B-TREASURY : Bualuang Treasury Fund
888,2019-06-17,21344295378.71,11.0935,11.0936,11.0935,0.0012,B-TREASURY : Bualuang Treasury Fund
889,2019-06-14,21219823900.63,11.0923,11.0924,11.0923,0.0005,B-TREASURY : Bualuang Treasury Fund
890,2019-06-13,21159375305.96,11.0918,11.0919,11.0918,0.0004,B-TREASURY : Bualuang Treasury Fund
891,2019-06-12,21093315519.68,11.0914,11.0915,11.0914,0.0004,B-TREASURY : Bualuang Treasury Fund
892,2019-06-11,21075787391.5,11.091,11.0911,11.091,0.0005,B-TREASURY : Bualuang Treasury Fund
893,2019-06-10,21050068504.33,11.0905,11.0906,11.0905,0.0012,B-TREASURY : Bualuang Treasury Fund
894,2019-06-07,20974200389.56,11.0893,11.0894,11.0893,0.0005,B-TREASURY : Bualuang Treasury Fund
895,2019-06-06,21272567176.34,11.0888,11.0889,11.0888,0.0004,B-TREASURY : Bualuang Treasury Fund
896,2019-06-05,21328824223.1,11.0884,11.0885,11.0884,0.0004,B-TREASURY : Bualuang Treasury Fund
897,2019-06-04,21432734380.52,11.088,11.0881,11.088,0.0017,B-TREASURY : Bualuang Treasury Fund
898,2019-05-31,21346469844.66,11.0863,11.0864,11.0863,0.0003,B-TREASURY : Bualuang Treasury Fund
899,2019-05-30,21199359567.6,11.086,11.0861,11.086,0.0005,B-TREASURY : Bualuang Treasury Fund
900,2019-05-29,21172547277.1,11.0855,11.0856,11.0855,0.0004,B-TREASURY : Bualuang Treasury Fund
901,2019-05-28,21416949067.56,11.0851,11.0852,11.0851,0.0004,B-TREASURY : Bualuang Treasury Fund
902,2019-05-27,21459012137.39,11.0847,11.0848,11.0847,0.0012,B-TREASURY : Bualuang Treasury Fund
903,2019-05-24,21347853700.41,11.0835,11.0836,11.0835,0.0004,B-TREASURY : Bualuang Treasury Fund
904,2019-05-23,21365980654.03,11.0831,11.0832,11.0831,0.0004,B-TREASURY : Bualuang Treasury Fund
905,2019-05-22,21460754812.17,11.0827,11.0828,11.0827,0.0004,B-TREASURY : Bualuang Treasury Fund
906,2019-05-21,21463767954.11,11.0823,11.0824,11.0823,0.0016,B-TREASURY : Bualuang Treasury Fund
907,2019-05-17,21331074928.58,11.0807,11.0808,11.0807,0.0004,B-TREASURY : Bualuang Treasury Fund
908,2019-05-16,21372002815.61,11.0803,11.0804,11.0803,0.0004,B-TREASURY : Bualuang Treasury Fund
909,2019-05-15,21344632397.22,11.0799,11.08,11.0799,0.0004,B-TREASURY : Bualuang Treasury Fund
910,2019-05-14,21452066737.31,11.0795,11.0796,11.0795,0.0004,B-TREASURY : Bualuang Treasury Fund
911,2019-05-13,21481028703.75,11.0791,11.0792,11.0791,0.0013,B-TREASURY : Bualuang Treasury Fund
912,2019-05-10,21565941513.06,11.0778,11.0779,11.0778,0.0004,B-TREASURY : Bualuang Treasury Fund
913,2019-05-09,21505868007.57,11.0774,11.0775,11.0774,0.0004,B-TREASURY : Bualuang Treasury Fund
914,2019-05-08,21506378248.51,11.077,11.0771,11.077,0.0004,B-TREASURY : Bualuang Treasury Fund
915,2019-05-07,21481914727.28,11.0766,11.0767,11.0766,0.0016,B-TREASURY : Bualuang Treasury Fund
916,2019-05-03,21430498439.46,11.075,11.0751,11.075,0.0004,B-TREASURY : Bualuang Treasury Fund
917,2019-05-02,21286043297.18,11.0746,11.0747,11.0746,0.0009,B-TREASURY : Bualuang Treasury Fund
918,2019-04-30,21245123174.67,11.0737,11.0738,11.0737,0.0004,B-TREASURY : Bualuang Treasury Fund
919,2019-04-29,21412276144.96,11.0733,11.0734,11.0733,0.0012,B-TREASURY : Bualuang Treasury Fund
920,2019-04-26,21240019057.83,11.0721,11.0722,11.0721,0.0004,B-TREASURY : Bualuang Treasury Fund
921,2019-04-25,21181151116.66,11.0717,11.0718,11.0717,0.0004,B-TREASURY : Bualuang Treasury Fund
922,2019-04-24,21147921293.15,11.0713,11.0714,11.0713,0.0004,B-TREASURY : Bualuang Treasury Fund
923,2019-04-23,21132817900.86,11.0709,11.071,11.0709,0.0004,B-TREASURY : Bualuang Treasury Fund
924,2019-04-22,21158361644.55,11.0705,11.0706,11.0705,0.0012,B-TREASURY : Bualuang Treasury Fund
925,2019-04-19,21004110824.42,11.0693,11.0694,11.0693,0.0004,B-TREASURY : Bualuang Treasury Fund
926,2019-04-18,20974137537.5,11.0689,11.069,11.0689,0.0004,B-TREASURY : Bualuang Treasury Fund
927,2019-04-17,20854419777.49,11.0685,11.0686,11.0685,0.002,B-TREASURY : Bualuang Treasury Fund
928,2019-04-12,20651506061.24,11.0665,11.0666,11.0665,0.0004,B-TREASURY : Bualuang Treasury Fund
929,2019-04-11,20441814977.66,11.0661,11.0662,11.0661,0.0005,B-TREASURY : Bualuang Treasury Fund
930,2019-04-10,20409675270.97,11.0656,11.0657,11.0656,0.0004,B-TREASURY : Bualuang Treasury Fund
931,2019-04-09,20455024541.86,11.0652,11.0653,11.0652,0.0016,B-TREASURY : Bualuang Treasury Fund
932,2019-04-05,20409567510.54,11.0636,11.0637,11.0636,0.0004,B-TREASURY : Bualuang Treasury Fund
933,2019-04-04,20442471575.71,11.0632,11.0633,11.0632,0.0004,B-TREASURY : Bualuang Treasury Fund
934,2019-04-03,20564931913.5,11.0628,11.0629,11.0628,0.0004,B-TREASURY : Bualuang Treasury Fund
935,2019-04-02,20507046891.1,11.0624,11.0625,11.0624,0.0004,B-TREASURY : Bualuang Treasury Fund
936,2019-04-01,20537547031.78,11.062,11.0621,11.062,0.0012,B-TREASURY : Bualuang Treasury Fund
937,2019-03-29,20607258402.6,11.0608,11.0609,11.0608,0.0004,B-TREASURY : Bualuang Treasury Fund
938,2019-03-28,20562661293.92,11.0604,11.0605,11.0604,0.0004,B-TREASURY : Bualuang Treasury Fund
939,2019-03-27,20591146827.06,11.06,11.0601,11.06,0.0004,B-TREASURY : Bualuang Treasury Fund
940,2019-03-26,20609720172.6,11.0596,11.0597,11.0596,0.0004,B-TREASURY : Bualuang Treasury Fund
941,2019-03-25,20656900083.96,11.0592,11.0593,11.0592,0.0012,B-TREASURY : Bualuang Treasury Fund
942,2019-03-22,20637643932.58,11.058,11.0581,11.058,0.0003,B-TREASURY : Bualuang Treasury Fund
943,2019-03-21,20717781908.41,11.0577,11.0578,11.0577,0.0004,B-TREASURY : Bualuang Treasury Fund
944,2019-03-20,20710523052.56,11.0573,11.0574,11.0573,0.0004,B-TREASURY : Bualuang Treasury Fund
945,2019-03-19,20809766758.78,11.0569,11.057,11.0569,0.0004,B-TREASURY : Bualuang Treasury Fund
946,2019-03-18,20999497695.8,11.0565,11.0566,11.0565,0.0012,B-TREASURY : Bualuang Treasury Fund
947,2019-03-15,21023790203.8,11.0553,11.0554,11.0553,0.0005,B-TREASURY : Bualuang Treasury Fund
948,2019-03-14,21057135888.0,11.0548,11.0549,11.0548,0.0004,B-TREASURY : Bualuang Treasury Fund
949,2019-03-13,21339506002.9,11.0544,11.0545,11.0544,0.0004,B-TREASURY : Bualuang Treasury Fund
950,2019-03-12,21326325238.96,11.054,11.0541,11.054,0.0004,B-TREASURY : Bualuang Treasury Fund
951,2019-03-11,21465102683.34,11.0536,11.0537,11.0536,0.0011,B-TREASURY : Bualuang Treasury Fund
952,2019-03-08,21477204599.91,11.0525,11.0526,11.0525,0.0003,B-TREASURY : Bualuang Treasury Fund
953,2019-03-07,21399396400.86,11.0522,11.0523,11.0522,0.0006,B-TREASURY : Bualuang Treasury Fund
954,2019-03-06,21341006307.72,11.0516,11.0517,11.0516,0.0004,B-TREASURY : Bualuang Treasury Fund
955,2019-03-05,21348001327.82,11.0512,11.0513,11.0512,0.0004,B-TREASURY : Bualuang Treasury Fund
956,2019-03-04,21263040851.12,11.0508,11.0509,11.0508,0.001,B-TREASURY : Bualuang Treasury Fund
957,2019-03-01,21218972427.48,11.0498,11.0499,11.0498,0.0005,B-TREASURY : Bualuang Treasury Fund
958,2019-02-28,21199747674.16,11.0493,11.0494,11.0493,0.0003,B-TREASURY : Bualuang Treasury Fund
959,2019-02-27,20198731019.76,11.049,11.0491,11.049,0.0004,B-TREASURY : Bualuang Treasury Fund
960,2019-02-26,20216862872.29,11.0486,11.0487,11.0486,0.0004,B-TREASURY : Bualuang Treasury Fund
961,2019-02-25,20278914267.73,11.0482,11.0483,11.0482,0.0011,B-TREASURY : Bualuang Treasury Fund
962,2019-02-22,20264349809.79,11.0471,11.0472,11.0471,0.0004,B-TREASURY : Bualuang Treasury Fund
963,2019-02-21,20230641405.33,11.0467,11.0468,11.0467,0.0003,B-TREASURY : Bualuang Treasury Fund
964,2019-02-20,20247945656.63,11.0464,11.0465,11.0464,0.0008,B-TREASURY : Bualuang Treasury Fund
965,2019-02-18,20439715261.81,11.0456,11.0457,11.0456,0.0011,B-TREASURY : Bualuang Treasury Fund
966,2019-02-15,20757361646.07,11.0445,11.0446,11.0445,0.0004,B-TREASURY : Bualuang Treasury Fund
967,2019-02-14,20748098318.27,11.0441,11.0442,11.0441,0.0004,B-TREASURY : Bualuang Treasury Fund
968,2019-02-13,20683180632.29,11.0437,11.0438,11.0437,0.0003,B-TREASURY : Bualuang Treasury Fund
969,2019-02-12,20704061488.1,11.0434,11.0435,11.0434,0.0004,B-TREASURY : Bualuang Treasury Fund
970,2019-02-11,20688423529.13,11.043,11.0431,11.043,0.0011,B-TREASURY : Bualuang Treasury Fund
971,2019-02-08,20680528056.62,11.0419,11.042,11.0419,0.0004,B-TREASURY : Bualuang Treasury Fund
972,2019-02-07,20589282133.08,11.0415,11.0416,11.0415,0.0005,B-TREASURY : Bualuang Treasury Fund
973,2019-02-06,20567928843.36,11.041,11.0411,11.041,0.0004,B-TREASURY : Bualuang Treasury Fund
974,2019-02-05,20462297036.46,11.0406,11.0407,11.0406,0.0003,B-TREASURY : Bualuang Treasury Fund
975,2019-02-04,20379271124.73,11.0403,11.0404,11.0403,0.0011,B-TREASURY : Bualuang Treasury Fund
976,2019-02-01,20339024897.89,11.0392,11.0393,11.0392,0.0004,B-TREASURY : Bualuang Treasury Fund
977,2019-01-31,20305677165.93,11.0388,11.0389,11.0388,0.0004,B-TREASURY : Bualuang Treasury Fund
978,2019-01-30,20276924402.61,11.0384,11.0385,11.0384,0.0003,B-TREASURY : Bualuang Treasury Fund
979,2019-01-29,20308109505.2,11.0381,11.0382,11.0381,0.0004,B-TREASURY : Bualuang Treasury Fund
980,2019-01-28,20441382207.36,11.0377,11.0378,11.0377,0.001,B-TREASURY : Bualuang Treasury Fund
981,2019-01-25,20364243154.44,11.0367,11.0368,11.0367,0.0003,B-TREASURY : Bualuang Treasury Fund
982,2019-01-24,20297988361.19,11.0364,11.0365,11.0364,0.0004,B-TREASURY : Bualuang Treasury Fund
983,2019-01-23,20295732033.1,11.036,11.0361,11.036,0.0003,B-TREASURY : Bualuang Treasury Fund
984,2019-01-22,20402426976.29,11.0357,11.0358,11.0357,0.0004,B-TREASURY : Bualuang Treasury Fund
985,2019-01-21,20513496373.17,11.0353,11.0354,11.0353,0.0011,B-TREASURY : Bualuang Treasury Fund
986,2019-01-18,20743650863.4,11.0342,11.0343,11.0342,0.0003,B-TREASURY : Bualuang Treasury Fund
987,2019-01-17,20815428961.37,11.0339,11.034,11.0339,0.0003,B-TREASURY : Bualuang Treasury Fund
988,2019-01-16,20708340027.75,11.0336,11.0337,11.0336,0.0004,B-TREASURY : Bualuang Treasury Fund
989,2019-01-15,20756921931.58,11.0332,11.0333,11.0332,0.0003,B-TREASURY : Bualuang Treasury Fund
990,2019-01-14,20820148165.46,11.0329,11.033,11.0329,0.0011,B-TREASURY : Bualuang Treasury Fund
991,2019-01-11,20964107118.98,11.0318,11.0319,11.0318,0.0004,B-TREASURY : Bualuang Treasury Fund
992,2019-01-10,21118967839.72,11.0314,11.0315,11.0314,0.0004,B-TREASURY : Bualuang Treasury Fund
993,2019-01-09,21033254574.74,11.031,11.0311,11.031,0.0003,B-TREASURY : Bualuang Treasury Fund
994,2019-01-08,21156345659.71,11.0307,11.0308,11.0307,0.0004,B-TREASURY : Bualuang Treasury Fund
995,2019-01-07,21303734112.93,11.0303,11.0304,11.0303,0.0011,B-TREASURY : Bualuang Treasury Fund
996,2019-01-04,20843157714.75,11.0292,11.0293,11.0292,0.0003,B-TREASURY : Bualuang Treasury Fund
997,2019-01-03,20691355218.65,11.0289,11.029,11.0289,0.0003,B-TREASURY : Bualuang Treasury Fund
998,2019-01-02,20924571526.68,11.0286,11.0287,11.0286,0.0018,B-TREASURY : Bualuang Treasury Fund
999,2018-12-28,20449373738.24,11.0268,11.0269,11.0268,0.0002,B-TREASURY : Bualuang Treasury Fund
1000,2018-12-27,20355758383.33,11.0266,11.0267,11.0266,0.0004,B-TREASURY : Bualuang Treasury Fund
1001,2018-12-26,20153342910.85,11.0262,11.0263,11.0262,0.0003,B-TREASURY : Bualuang Treasury Fund
1002,2018-12-25,20321410256.32,11.0259,11.026,11.0259,0.0004,B-TREASURY : Bualuang Treasury Fund
1003,2018-12-24,20224423754.14,11.0255,11.0256,11.0255,0.0008,B-TREASURY : Bualuang Treasury Fund
1004,2018-12-21,20236452933.88,11.0247,11.0248,11.0247,0.0006,B-TREASURY : Bualuang Treasury Fund
1005,2018-12-20,20342299449.22,11.0241,11.0242,11.0241,0.0003,B-TREASURY : Bualuang Treasury Fund
1006,2018-12-19,20329504399.26,11.0238,11.0239,11.0238,0.0003,B-TREASURY : Bualuang Treasury Fund
1007,2018-12-18,20450383812.45,11.0235,11.0236,11.0235,0.0004,B-TREASURY : Bualuang Treasury Fund
1008,2018-12-17,20408652129.85,11.0231,11.0232,11.0231,0.001,B-TREASURY : Bualuang Treasury Fund
1009,2018-12-14,20516600269.52,11.0221,11.0222,11.0221,0.0004,B-TREASURY : Bualuang Treasury Fund
1010,2018-12-13,20395136150.0,11.0217,11.0218,11.0217,0.0003,B-TREASURY : Bualuang Treasury Fund
1011,2018-12-12,20462421717.15,11.0214,11.0215,11.0214,0.0003,B-TREASURY : Bualuang Treasury Fund
1012,2018-12-11,20855915082.75,11.0211,11.0212,11.0211,0.0014,B-TREASURY : Bualuang Treasury Fund
1013,2018-12-07,20890570398.81,11.0197,11.0198,11.0197,0.0006,B-TREASURY : Bualuang Treasury Fund
1014,2018-12-06,20907867980.48,11.0191,11.0192,11.0191,0.0007,B-TREASURY : Bualuang Treasury Fund
1015,2018-12-04,20919799871.0,11.0184,11.0185,11.0184,0.0002,B-TREASURY : Bualuang Treasury Fund
1016,2018-12-03,20945054616.16,11.0182,11.0183,11.0182,0.0011,B-TREASURY : Bualuang Treasury Fund
1017,2018-11-30,20983038155.9,11.0171,11.0172,11.0171,0.0004,B-TREASURY : Bualuang Treasury Fund
1018,2018-11-29,20979027227.82,11.0167,11.0168,11.0167,0.0004,B-TREASURY : Bualuang Treasury Fund
1019,2018-11-28,20965464070.78,11.0163,11.0164,11.0163,0.0002,B-TREASURY : Bualuang Treasury Fund
1020,2018-11-27,21030737002.98,11.0161,11.0162,11.0161,0.0004,B-TREASURY : Bualuang Treasury Fund
1021,2018-11-26,21085041103.42,11.0157,11.0158,11.0157,0.001,B-TREASURY : Bualuang Treasury Fund
1022,2018-11-23,21080471675.95,11.0147,11.0148,11.0147,0.0005,B-TREASURY : Bualuang Treasury Fund
1023,2018-11-22,21190283149.36,11.0142,11.0143,11.0142,0.0004,B-TREASURY : Bualuang Treasury Fund
1024,2018-11-21,21227459436.15,11.0138,11.0139,11.0138,0.0003,B-TREASURY : Bualuang Treasury Fund
1025,2018-11-20,21286568949.33,11.0135,11.0136,11.0135,0.0003,B-TREASURY : Bualuang Treasury Fund
1026,2018-11-19,21313751490.31,11.0132,11.0133,11.0132,0.0009,B-TREASURY : Bualuang Treasury Fund
1027,2018-11-16,21385316214.4,11.0123,11.0124,11.0123,0.0005,B-TREASURY : Bualuang Treasury Fund
1028,2018-11-15,21370565849.42,11.0118,11.0119,11.0118,0.0003,B-TREASURY : Bualuang Treasury Fund
1029,2018-11-14,21397747556.3,11.0115,11.0116,11.0115,0.0003,B-TREASURY : Bualuang Treasury Fund
1030,2018-11-13,21370160019.07,11.0112,11.0113,11.0112,0.0003,B-TREASURY : Bualuang Treasury Fund
1031,2018-11-12,21382410730.4,11.0109,11.011,11.0109,0.001,B-TREASURY : Bualuang Treasury Fund
1032,2018-11-09,21361780577.3,11.0099,11.01,11.0099,0.0003,B-TREASURY : Bualuang Treasury Fund
1033,2018-11-08,21363984717.19,11.0096,11.0097,11.0096,0.0005,B-TREASURY : Bualuang Treasury Fund
1034,2018-11-07,21053145524.72,11.0091,11.0092,11.0091,0.0003,B-TREASURY : Bualuang Treasury Fund
1035,2018-11-06,21216776384.73,11.0088,11.0089,11.0088,0.0004,B-TREASURY : Bualuang Treasury Fund
1036,2018-11-05,21242969717.36,11.0084,11.0085,11.0084,0.0009,B-TREASURY : Bualuang Treasury Fund
1037,2018-11-02,21102626141.28,11.0075,11.0076,11.0075,0.0004,B-TREASURY : Bualuang Treasury Fund
1038,2018-11-01,21051876972.23,11.0071,11.0072,11.0071,0.0005,B-TREASURY : Bualuang Treasury Fund
1039,2018-10-31,20958131299.66,11.0066,11.0067,11.0066,0.0003,B-TREASURY : Bualuang Treasury Fund
1040,2018-10-30,20949406521.51,11.0063,11.0064,11.0063,0.0003,B-TREASURY : Bualuang Treasury Fund
1041,2018-10-29,21046860086.57,11.006,11.0061,11.006,0.0009,B-TREASURY : Bualuang Treasury Fund
1042,2018-10-26,20903233613.05,11.0051,11.0052,11.0051,0.0004,B-TREASURY : Bualuang Treasury Fund
1043,2018-10-25,20856670528.02,11.0047,11.0048,11.0047,0.0003,B-TREASURY : Bualuang Treasury Fund
1044,2018-10-24,20939454530.88,11.0044,11.0045,11.0044,0.0006,B-TREASURY : Bualuang Treasury Fund
1045,2018-10-22,21189499047.66,11.0038,11.0039,11.0038,0.001,B-TREASURY : Bualuang Treasury Fund
1046,2018-10-19,21093061306.69,11.0028,11.0029,11.0028,0.0003,B-TREASURY : Bualuang Treasury Fund
1047,2018-10-18,21178707119.66,11.0025,11.0026,11.0025,0.0004,B-TREASURY : Bualuang Treasury Fund
1048,2018-10-17,21035135253.88,11.0021,11.0022,11.0021,0.0003,B-TREASURY : Bualuang Treasury Fund
1049,2018-10-16,21065334189.86,11.0018,11.0019,11.0018,0.0012,B-TREASURY : Bualuang Treasury Fund
1050,2018-10-12,21086673175.91,11.0006,11.0007,11.0006,0.0003,B-TREASURY : Bualuang Treasury Fund
